,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
1000,True,True,True,True,True,12,True,25,200.49951991782183,12.0,1,1.8476955514371431,1.894034248589073,False
1001,True,True,False,False,True,1,True,27,352.19522756676366,1.0,2,2.3111371904068765,2.3407715954931616,False
1002,True,True,False,True,True,1,True,30,163.53735157941753,1.0,8,1.8603767237435127,2.029575198612966,False
1003,True,True,True,True,True,6,False,28,13.586563808387242,6.0,1,3.3160655047192265,3.273927523301212,False
1004,False,True,False,False,True,1,False,28,108.92574783433624,1.0,0,1.7572857851197137,2.0945651136254715,True
1005,True,True,True,True,True,1,True,35,100.99788478733744,1.0,8,1.6458528375937038,1.6517310058501142,False
1006,True,True,False,False,True,1,False,28,36.90839248124439,1.0,5,2.8009909235631416,2.8098102438312327,False
1007,False,True,False,False,True,1,False,27,26.73796033491593,1.0,3,0.2504800137096269,0.3782040538671221,False
1008,False,True,True,True,True,1,False,25,95.14059114233936,1.0,2,1.7446593773802952,0.3019185701453431,True
1009,True,True,False,False,True,1,False,27,37.6183704343856,1.0,6,3.096741003968395,3.017834620892338,False
1010,False,True,True,True,True,12,False,32,181.4188513740968,12.0,3,1.9949325002474445,1.9186477064120435,False
1011,False,True,False,False,True,1,False,27,277.7491168212823,1.0,1,2.5242751938754417,2.3912438265662392,False
1012,False,False,False,False,True,1,True,28,20.4566155661218,1.0,4,3.5186264208190323,3.415389530046244,False
1013,True,True,True,True,True,12,True,20,100.19800725914509,5.0,5,2.2130915081089446,2.345300895690297,False
1014,True,True,False,False,True,1,True,37,76.26397153099406,1.0,2,2.4693133944853645,2.4026405378082987,False
1015,True,True,True,True,True,12,True,32,4.920061554950221,12.0,0,3.7342996194697538,3.6846518578583054,False
1016,False,True,False,False,True,1,True,36,183.6455996247281,1.0,6,2.65705045877232,2.6482531985571023,False
1017,False,False,False,False,True,12,True,24,274.5614991855627,7.0,15,1.2096509635358197,1.2405015030551765,False
1018,False,True,True,True,True,12,False,28,84.89121627537787,11.0,1,2.8167485742019456,2.7679725707966427,False
1019,True,False,True,False,True,6,True,27,7.200534907109827,6.0,5,2.725371718849836,2.702925839263206,False
1020,True,False,True,True,True,1,False,28,196.66093826256167,1.0,4,2.593065076364162,2.442352215996268,False
1021,False,True,False,False,True,6,False,34,125.65763947651428,6.0,2,1.221617219100654,1.2695210861205497,False
1022,True,True,False,False,True,1,False,29,50.50142704436972,1.0,1,1.4840683950188247,1.173777902212741,True
1023,False,True,False,False,True,12,False,33,267.47205747666857,4.0,1,0.7632647031326634,0.8246032352617872,False
1024,False,True,False,False,False,1,False,30,152.3407765457481,1.0,2,1.9515519349698711,1.0589058788860948,True
1025,False,True,True,True,True,12,True,30,191.3838798415796,12.0,11,1.867538385633848,1.7953775609599485,False
1026,True,True,False,False,True,1,False,30,358.88764731678435,1.0,1,4.152055498946529,4.037862769457233,False
1027,False,True,False,False,True,1,False,28,72.10447535962639,1.0,5,0.8439153115212648,0.928676927148038,False
1028,False,False,False,False,True,1,False,25,30.71265251383784,1.0,1,1.840853506515561,0.8066342804447373,True
1029,True,True,False,True,True,1,True,25,267.6454794880021,1.0,4,3.0473617839279465,3.233859098386608,False
1030,False,True,False,False,True,12,False,27,79.84522427742365,12.0,0,1.0079479250833887,1.0337781056411504,True
1031,True,True,True,True,True,12,True,30,97.37332370027252,12.0,1,3.0339467878058595,3.043235858572748,False
1032,True,True,False,True,True,1,False,32,161.67687955234467,1.0,5,1.9172877959337653,1.9792576554762893,False
1033,False,False,False,False,True,1,True,24,131.6940837184188,1.0,1,1.587589070297192,1.6575126924409174,False
1034,False,True,True,True,True,6,False,27,25.684052170776468,6.0,1,1.0198362597209978,1.4757559041674946,True
1035,True,True,False,False,True,1,False,30,122.87642857489251,1.0,2,2.3120624317954976,1.7740618257333058,True
1036,False,False,True,False,True,1,False,32,63.67269984123503,1.0,8,1.5756330384317965,1.616485258577054,False
1037,True,False,True,False,True,1,False,27,266.30378058803416,1.0,1,1.5971578340056745,0.0802991222686166,True
1038,True,True,False,False,True,1,False,25,164.30956056437643,1.0,0,2.2455423761069886,2.123614751997357,True
1039,False,True,True,True,True,6,True,28,51.973905496784354,6.0,3,3.1424316631318177,2.9983363838420862,False
1040,True,False,True,False,True,1,False,25,19.493533340428048,1.0,0,0.3239577244199934,0.0,True
1041,True,True,True,False,True,12,False,26,174.9963029192636,12.0,3,2.1626451124575703,2.3031390284746625,False
1042,False,True,True,True,True,1,False,31,44.852110464178175,1.0,3,1.7334016305719226,1.4827570164640929,False
1043,True,True,False,False,True,12,True,33,275.02508398561,11.0,4,0.4029455891792824,0.5084313113858941,False
1044,True,False,True,False,True,1,False,28,34.1996574013703,1.0,7,3.584781966927023,3.5667481549595617,False
1045,True,True,False,False,True,6,False,26,396.0704467867084,6.0,1,2.326106555161265,2.3854122018549595,False
1046,True,True,True,True,True,1,True,29,176.0513660927139,1.0,6,1.3962355642710156,1.3536717016523732,False
1047,False,False,True,False,True,1,False,30,26.989301288349463,1.0,2,2.8606957304628584,2.8331988793236897,False
1048,True,True,False,False,True,12,True,34,112.88942529434284,12.0,1,1.1373377570431231,1.1151631406368696,False
1049,False,False,True,False,True,1,True,27,121.74319804803676,1.0,1,2.1066874398252,2.1171925121596824,True
1050,False,True,True,False,True,6,True,23,141.58747056342338,6.0,2,0.0,0.0,False
1051,True,True,True,False,True,1,False,24,250.050054686681,1.0,1,1.9564379975269512,1.4836121846500547,True
1052,False,True,False,False,True,1,True,33,209.4513786790856,1.0,5,1.4587758274162068,1.5078165010888511,False
1053,True,True,False,False,False,6,True,29,83.70086970524274,6.0,4,2.271472195227369,2.4192440564493616,False
1054,True,False,True,False,True,1,True,28,50.09310515449668,1.0,0,1.4625105806526997,0.6996008249340102,True
1055,True,True,False,False,True,1,False,29,220.1855200297689,1.0,3,0.7164604480819725,0.5781450760597541,False
1056,True,True,True,False,True,1,True,28,272.1537800794748,1.0,23,3.020038658452488,3.0292756951327187,False
1057,True,True,True,False,True,12,True,26,242.09340750398263,12.0,2,2.896090713119189,2.806799871244346,False
1058,False,True,False,True,True,6,False,25,62.92241079350276,5.0,0,2.223131317580967,1.3380290355263602,True
1059,False,True,True,False,True,1,True,30,169.25103656268817,1.0,10,2.5331242734371826,2.3600769434608586,False
1060,False,True,False,False,True,1,False,24,60.912566727927405,1.0,1,2.835538055442108,2.7652467800145133,False
1061,True,True,False,False,True,1,False,27,123.2195957781072,1.0,0,2.4059435422246223,2.5318176639640253,True
1062,True,True,False,False,True,1,False,26,257.27825032737485,1.0,2,3.7422239000741415,3.7403273707998856,False
1063,True,True,True,True,True,12,False,27,265.1072385419513,10.0,5,2.14562035865787,1.9177309797257425,False
1064,True,True,True,False,True,12,True,29,69.97534909742677,12.0,7,3.031378078362588,2.9303239618758288,False
1065,False,True,True,True,True,12,True,31,85.73848174763819,12.0,6,2.7545719614606194,2.665089419155533,False
1066,True,False,True,False,True,1,False,29,6.422385227649058,1.0,1,1.9003175587481853,1.6441763619182233,True
1067,True,True,True,True,True,12,True,28,360.3221300600816,12.0,4,3.2670689012926246,3.2605239324567057,False
1068,False,True,False,False,True,1,True,29,272.2287635995464,1.0,2,1.2291897250730324,0.2826620874464241,True
1069,True,True,True,True,True,1,False,32,175.69974641695518,1.0,0,1.388608874878562,1.0064242878770977,True
1070,False,True,True,False,True,1,False,25,88.42962525544813,1.0,4,2.088593642315879,2.056126982941324,False
1071,False,True,True,True,True,12,False,28,320.4719933466525,8.0,2,1.282495458741917,0.5359760049303319,True
1072,False,True,False,False,True,1,False,31,18.33467741051173,1.0,2,0.4671503087505493,0.569598205860352,False
1073,True,True,True,False,True,12,False,28,43.44094932384397,9.0,3,3.6406667400798063,3.720636058594738,False
1074,False,True,False,False,True,1,True,32,102.61637419379971,1.0,4,1.2351400353434687,1.0426580429954972,False
1075,False,True,True,False,True,1,False,29,82.5963714730878,1.0,3,2.0466757840258567,1.9461706624674429,False
1076,False,True,False,False,True,1,True,29,202.3444835122049,1.0,2,2.5588075437515734,2.5042737240898902,False
1077,True,True,False,False,False,1,True,31,342.1125579154743,1.0,10,1.7345026176811893,1.7882945702554656,False
1078,True,True,False,False,True,1,False,27,24.553944989375186,1.0,4,1.3905347332049178,0.9794450922095258,True
1079,False,True,True,True,True,12,True,32,32.30660714063879,12.0,14,2.4237991514872568,2.462410228521233,False
1080,True,True,False,False,True,1,False,26,404.786207360004,1.0,7,3.1250385316340923,3.158201540168548,False
1081,True,True,True,False,True,6,False,27,98.08747900238627,6.0,2,3.057608260919769,3.0339440280814856,False
1082,False,False,False,False,True,1,False,32,59.42079881396981,1.0,1,0.0853871397654599,0.4844183282922763,True
1083,False,True,True,True,True,12,True,30,148.80542031488267,12.0,3,1.3912924892057594,1.5274382355958918,False
1084,False,True,True,True,False,12,False,23,198.5053305792081,10.0,8,0.6276171086910429,0.6128310414246689,False
1085,True,True,False,False,True,1,True,32,23.459007986429445,1.0,0,3.0267857468501167,2.8562124013227304,False
1086,False,True,True,True,True,12,True,31,318.834106754099,8.0,14,3.167324540739441,3.091391909714281,False
1087,True,True,False,False,True,6,False,22,162.446887825788,5.0,0,1.3267908681797365,0.125039227847763,True
1088,False,True,False,False,True,1,True,33,273.04247233402725,1.0,5,2.3673800460913665,2.2389791935970726,False
1089,True,True,True,True,True,12,True,32,173.9153488556863,10.0,1,1.309502186063776,1.26571094768532,False
1090,False,True,True,False,True,1,True,29,98.96024723841973,1.0,22,0.4471168292833034,0.5670832966618,False
1091,False,True,False,False,True,1,False,36,303.639940285414,1.0,5,2.057776053510577,2.0685895895052813,False
1092,False,True,True,True,True,1,False,33,151.8162908172245,1.0,3,1.4823346820701109,1.4291650479649167,False
1093,True,True,True,False,True,6,False,23,261.36063504950585,6.0,3,3.2783240058020384,3.320996470074121,False
1094,True,True,True,False,True,1,False,25,296.14637812936434,1.0,0,2.0708385926142143,1.0903656225663312,True
1095,True,True,True,True,True,6,True,30,342.37483835227937,6.0,2,2.3382647771431344,2.3621913133736814,False
1096,False,True,True,True,True,1,True,29,233.53801379705024,1.0,1,2.2332533973648614,2.1290146870422344,False
1097,False,True,True,True,True,6,False,25,110.2317124845241,6.0,0,0.7862011179185837,0.8085605715072275,True
1098,False,True,True,True,True,1,True,35,32.68330832271645,1.0,3,2.7568657941135046,2.9202383921795265,False
1099,True,True,False,False,True,12,False,30,70.03765493162818,8.0,10,0.968884444677478,0.9593346484596834,False
1100,True,True,False,True,True,12,False,29,38.993561688579184,10.0,9,0.0601244587849647,0.0137878683240488,False
1101,True,True,True,True,True,12,False,29,110.84296759529934,10.0,2,1.4183257005754366,1.36257481837677,False
1102,False,False,True,True,True,1,False,32,124.09675827729544,1.0,1,2.8687055499713168,2.9922093463919004,False
1103,False,True,False,False,True,1,True,26,1.2504126831117477,1.0,3,1.903782144951612,1.8052061891856463,False
1104,True,True,True,True,True,6,True,25,217.9471036856032,5.0,6,2.081984992325878,2.19495932750472,False
1105,True,False,True,False,True,1,False,28,86.9531999151943,1.0,2,2.6629012699328847,2.5326252440647807,False
1106,False,True,False,False,True,12,True,35,151.39247428423928,12.0,2,2.488619422420064,2.4329310101507446,False
1107,True,False,False,False,True,1,False,25,138.3631408850736,1.0,2,0.5485406910007828,0.0,True
1108,False,True,True,False,True,1,True,29,115.66246675795324,1.0,1,1.4565365559919126,1.3455851861002277,True
1109,False,True,False,False,True,12,False,29,231.7482401016552,8.0,1,3.1322112354139167,3.1742942195542385,False
1110,True,True,True,True,True,12,True,34,216.14350612220767,12.0,3,2.212150053975744,2.1648813642734965,False
1111,False,True,True,True,True,6,False,24,65.20237982368145,4.0,2,0.8534260460089717,0.6029947431841254,True
1112,False,False,True,False,True,1,False,31,220.68001255571576,1.0,7,2.5829300609405816,2.530401047600035,False
1113,False,True,False,False,True,6,False,26,8.649808932194361,6.0,16,0.1644185629869836,0.1204634919774526,False
1114,False,True,True,False,True,12,True,33,200.0715419292381,12.0,4,3.379991155825744,3.3984920439590605,False
1115,True,True,True,True,True,1,False,33,34.45225238463675,1.0,1,0.9134695605776092,1.268163265747049,True
1116,False,False,False,False,True,1,False,29,133.54075054249594,1.0,2,1.922427907516532,1.5308760913577548,True
1117,False,False,False,False,True,1,False,30,133.64010757248352,1.0,0,1.0238152021097358,0.6446098718764732,True
1118,True,True,False,False,True,1,False,30,41.76716433900015,1.0,1,1.523789825388265,1.3923514994908894,True
1119,True,True,False,True,True,1,True,29,234.92949121547,1.0,6,1.4162968019468154,1.514682253130104,False
1120,False,True,True,True,True,1,False,32,236.06497932875297,1.0,4,1.8609420712940463,1.7772646165283132,False
1121,True,True,False,True,True,6,False,30,206.14409813231973,6.0,0,0.8662174692153612,0.0705522308485679,True
1122,False,False,False,False,True,1,False,25,154.01048214668958,1.0,5,2.961949296773777,2.8907845344256864,False
1123,True,True,True,True,True,12,False,28,281.6881936454972,12.0,1,0.634576287238487,0.5293061697812009,False
1124,False,True,False,False,True,12,True,25,404.4406413936107,11.0,8,0.5031504696905602,0.4585673964775591,False
1125,True,True,True,True,True,12,False,34,242.60631069094487,12.0,9,0.4856367570956743,0.5922316558318648,False
1126,False,True,True,False,True,12,True,27,322.52535973748445,11.0,3,1.3781247742298972,1.4275735489438726,False
1127,False,True,True,True,True,12,False,24,52.680412367552464,12.0,1,1.8327386840382744,1.0268850123014692,True
1128,True,True,False,False,True,1,False,30,54.02212564226403,1.0,1,1.6924265915198804,0.7884585809527436,True
1129,False,True,True,False,True,12,False,34,256.6131476906929,9.0,4,1.6142134970538895,1.6722717142471004,False
1130,True,True,False,False,True,6,True,28,57.888076968277474,6.0,2,2.6002709785965807,2.6346987456600184,False
1131,False,False,True,False,True,6,False,29,136.89662887946594,6.0,1,2.041550150198887,2.1786105972966245,False
1132,True,True,False,False,True,12,False,31,93.45677599140572,6.0,8,2.683689881313718,2.552564157297582,False
1133,False,True,True,False,True,1,True,23,192.55979696095767,1.0,1,1.1109253869761788,0.8416671709692155,True
1134,False,True,True,True,False,6,True,31,190.7688257580167,6.0,1,0.4411266399399114,0.3443413925490028,False
1135,False,True,False,True,True,1,True,31,219.9582239556895,1.0,1,1.4862996622173292,0.7087392762213696,True
1136,False,True,True,True,True,12,True,26,21.18099992408479,8.0,4,1.6083794637060016,1.6526580177955472,False
1137,True,True,False,False,True,1,False,29,33.556873621556136,1.0,17,3.842245248843845,3.8099228334665054,False
1138,False,True,True,False,True,1,False,30,162.529379167893,1.0,6,2.431572680483606,2.3903497652732755,False
1139,True,True,False,True,True,1,True,29,92.4380433773088,1.0,9,1.7557933838477666,1.5900285213153431,False
1140,True,True,False,False,True,1,True,24,54.87599574401395,1.0,1,2.280225176646567,1.0669960559926168,True
1141,False,True,True,True,True,6,True,28,106.11982361962556,6.0,7,3.2455940779059884,3.426624587962169,False
